Date,US Money Market Fund Flows,US Money Market Fund Flows (5d m/a)
TICKERS,"US.FUNDFLOW.MM.TOTAL.1DCHG.D","US.FUNDFLOW.MM.TOTAL.1DCHG.D"
 , , 
2019-04-25,12.419848521020729,3.863635746895143
2019-04-26,1.984155369383283,11.0019339498817
2019-04-29,0.5182965153702533,2.8984952591018756
2019-04-30,5.57227395309927,4.2549324568080715
2019-05-01,-2.13538330197148,3.671838211380411
2019-05-02,7.8871536066206165,2.7652992285003886
2019-05-03,-3.96842969668051,1.57478221528763
2019-05-06,3.776101009978914,2.226343114209362
2019-05-07,11.51669024758181,3.4152263731058694
2019-05-08,-4.12039923746232,3.0182231860077016
2019-05-09,0.0599941009520553,1.4527912848739897
2019-05-10,2.2054578908109113,2.6875688023722737
2019-05-13,2.608685422129929,2.454085684802477
2019-05-14,0.9307908166497946,0.33690579861607406
2019-05-15,8.475305881059262,2.8560468223203905
2019-05-16,19.44060218274128,6.732168438678235
2019-05-17,-3.65142943245126,5.560790974025801
2019-05-20,9.893113491747528,7.017676587949322
2019-05-21,9.262021274229976,8.683922679465358
2019-05-22,-3.47691171942791,6.293479159367924
2019-05-23,-4.18878925984865,1.567600870849937
2019-05-24,-0.121130577189848,2.273660641902219
2019-05-28,24.97207635891437,5.2894532153355875
2019-05-29,-1.63736080358317,3.1095767997729586
2019-05-30,5.048589026146568,4.814676948887854
2019-05-31,2.152928926934022,6.083020586244389
2019-06-03,-1.02126516707428,5.902993668267502
2019-06-04,3.1854716580924576,1.5456727281031195
2019-06-05,-0.701775928270072,1.7327897031657389
2019-06-06,9.850061080330518,2.693084114002529
2019-06-07,-8.85619726172136,0.49125887627145276
2019-06-10,-0.126452629057225,0.6702213838748636
2019-06-11,13.418071692243679,2.716741390705108
2019-06-12,-3.44379664471606,2.1683372474159106
2019-06-13,10.63532762067579,2.325390555484965
2019-06-14,-14.2380602642233,1.2490179549845764
2019-06-17,-1.05780862244405,1.0627467563072117
2019-06-18,9.985844588819896,0.3763013356224551
2019-06-19,4.273866290009581,1.9198339225675833
2019-06-20,14.51811905524414,2.6963922094812536
2019-06-21,-6.75947995455517,4.192108271414879
2019-06-24,-5.1162950025405705,3.380410995395575
2019-06-25,9.480151389702225,3.2792723555720413
2019-06-26,-7.64872679026052,0.894753739518021
2019-06-27,4.426530125009362,-1.1235640465289345
2019-06-28,5.376533849811646,1.3036387143444286
2019-07-01,15.70855479966709,5.46860867478596
2019-07-02,19.14266877208092,7.4011121512616995
2019-07-03,-12.6628824371286,6.398281021888084
2019-07-05,12.159899957291321,7.944954988344476
2019-07-08,9.859843575339763,8.841616933450098
2019-07-09,34.702289088797755,12.640363791276233
2019-07-10,-10.9350509958379,6.624819837692468
2019-07-11,9.3746569697503,11.032327719068247
2019-07-12,-14.7200501171565,5.656337704178684
2019-07-15,-1.9956503276038,3.285238923589971
2019-07-16,12.224086369626221,-1.2104016202443362
2019-07-17,5.437350188105368,2.0640786165443177
2019-07-18,6.608952239658684,1.5109376705259945
2019-07-19,-5.741080410589929,3.3067316118393086
2019-07-22,14.19305722458893,6.544473122277855
2019-07-23,11.058685289171061,6.311392906186823
2019-07-24,0.20265974254719918,5.264454817075189
2019-07-25,3.709994916681665,4.684663352479785
2019-07-26,2.090344839868601,6.250948402571491
2019-07-29,-2.22992433181079,2.9663520912915473
2019-07-30,2.027964859242551,1.160208005305845
2019-07-31,-13.058949541058901,-1.492113851415375
2019-08-01,40.48458261793852,5.862803688835997
2019-08-02,7.253235504810699,6.895381821824415
2019-08-05,5.9102988895722675,8.523426466101027
2019-08-06,10.460731854496519,10.20997986515182
2019-08-07,-7.848841774547941,11.252001418454013
2019-08-08,11.77598352551973,5.510281599970255
2019-08-09,-8.90551481676148,2.278531535655819
2019-08-12,12.335281093832569,3.563527976507879
2019-08-13,0.553431211230345,1.5820678478546444
2019-08-14,-1.7732355452314998,2.7971890937179325
2019-08-15,7.201381652588956,1.882268719131778
2019-08-16,-2.70178992435196,3.1230136976136817
2019-08-19,7.259126192522701,2.1077827173517085
2019-08-20,5.831830727789085,3.1634626206634566
2019-08-21,2.2208683301294223,3.9622833957356414
2019-08-22,185.2232498532566,39.56665703586917
2019-08-23,-14.9418685921836,37.11864130230284
2019-08-26,7.765551923116203,37.21992644842154
2019-08-27,0.5300833045248873,36.1595769637687
2019-08-28,1.69508947275579,36.05442119229397
2019-08-29,3.1210753324907268,-0.3660137118591985
2019-08-30,-1.18639908774989,2.3850801890275433
2019-09-03,13.10316010627709,3.4526018256597206
2019-09-04,4.815865628833882,4.30975829052152
2019-09-05,3.628376871629152,4.696415770296192
2019-09-06,1.458356752697378,4.363872054337522
2019-09-09,6.550763965085149,5.911304664904529
2019-09-10,5.96228512990335,4.483129669629782
2019-09-11,-11.2876829405273,1.262419955757546
2019-09-12,1.58900068745343,0.854544718922401
2019-09-13,-20.3871795278289,-3.5145625371828544
2019-09-16,-13.862220904544001,-7.597159511108684
2019-09-17,14.104137817354879,-5.968788973618379
2019-09-18,23.04009533814806,0.8967666821166944
2019-09-19,20.81119610486925,4.741205765599857
2019-09-20,11.58534870352922,11.13571141187148
2019-09-23,-15.2255706636971,10.863041460040861
2019-09-24,8.434118851077278,9.729037666785342
2019-09-25,10.09180808524927,7.139380216205585
2019-09-26,9.484890856453683,4.874119166522471
2019-09-27,1.748529552877881,2.9067553363922025
2019-09-30,-14.3605761355809,3.0797542420154422
2019-10-01,11.88139811994042,3.7692100957880696
2019-10-02,6.506287140133326,3.052105906764882
2019-10-03,-0.122246761372779,1.1306783831995897
2019-10-04,-11.697805990070101,-1.5585887253900068
2019-10-07,9.006155499060172,3.1147576015382077
2019-10-08,28.43673677877803,6.425825333305729
2019-10-09,-2.09989562663762,4.704588779951541
2019-10-10,5.749338935786392,5.878905919383375
2019-10-11,-26.9416580368252,2.8301355100323553
2019-10-15,16.03290387666505,4.23548518555333
2019-10-16,1.4546908788098951,-1.1609239944402965
2019-10-17,3.7696660799384123,0.012988346874910305
2019-10-18,-0.6489479728415609,-1.2666690348506806
2019-10-21,8.22700041783182,5.767062656080722
2019-10-22,3.4528751939120697,3.2510569195301273
2019-10-23,0.06627544102398679,2.9733738319729452
2019-10-24,7.250140568435657,3.6694687296723942
2019-10-25,16.206901911058928,7.0406387064524925
2019-10-28,11.45753954016091,7.6867465309183105
2019-10-29,-3.6249764930019204,6.271176193535512
2019-10-30,-4.4675624459153,5.364408616147655
2019-10-31,5.416631286658814,4.997706759792285
2019-11-01,17.384785635476472,5.233283504675795
2019-11-04,10.39921961764107,5.021619520171827
2019-11-05,10.00817456057062,7.748249730886334
2019-11-06,3.230972639529966,9.28795674797539
2019-11-07,2.831887170988135,8.771007924841253
2019-11-08,-4.03138409897964,4.48777397795003
2019-11-12,24.92653546492197,7.393237147406211
2019-11-13,9.277114079088904,7.247025051109867
2019-11-14,-15.568956856037001,3.4870391519964734
2019-11-15,4.95326985222241,3.911315688243328
2019-11-18,0.36365533058112476,4.790323574155481
2019-11-19,-34.855282357353204,-7.166039990299554
2019-11-20,1.4491454815901812,-8.731633709799299
2019-11-21,43.81139922941849,3.1444375072918005
2019-11-22,-16.0854438641877,-1.0633052359902215
2019-11-25,18.02835010794736,2.4696337194830256
2019-11-26,4.585578910623677,10.357805973078401
2019-11-27,-23.0972605787981,5.448524761000745
2019-11-29,8.819710596162826,-1.5498129656503867
2019-12-02,10.383861351871861,3.7440480775615255
2019-12-03,-2.3589266346893303,-0.33340727096581296
2019-12-04,0.3068543565287255,-1.1891521817848036
2019-12-05,22.58417769268341,7.9471354725114995
2019-12-06,0.2479746944182552,6.232788292162584
2019-12-09,3.577755832016468,4.871567188191506
2019-12-10,27.19362448125426,10.782077411380223
2019-12-11,-4.49160714572109,9.822385110930261
2019-12-12,-7.07633811663743,3.8902819490660923
2019-12-13,-24.1928127491577,-0.9978755396490981
2019-12-16,-2.62380698361946,-2.2381881027762836
2019-12-17,9.80932150725322,-5.715048697576491
2019-12-18,4.965690180606674,-3.8235892323109395
2019-12-19,-12.544416899486,-4.917204988880653
2019-12-20,0.5125958529748024,0.02387673154584735
2019-12-23,4.119180127476808,1.372474153765101
2019-12-24,12.32137087735906,1.8748840277862686
2019-12-26,24.3462821489009,5.751002421445114
2019-12-27,-11.8308496325989,5.893715874822535
